,y_test,y_pred
208,337.85,366.1291233684868
209,2520.5,2445.915699459613
210,0.05,-59.09413138255478
211,924.3,841.5935935746879
212,2350.0,2384.9182609766726
213,991.0000000000001,894.3503475960345
214,156.4,320.5859284923412
215,142.7,185.552404034324
216,1001.85,916.3890500597656
217,0.05,78.8713454535231
218,42.800000000000004,93.9336413487792
219,17.25,-24.870997283980252
220,368.19999999999993,406.44263048525903
221,34.9,26.98305957708508
222,2.15,-75.58455746788533
223,176.85,174.17107998467984
224,127.45,246.0133134836331
225,8.75,-12.812346498295666
226,610.1,562.9150262596086
227,3.5,-16.994363690353932
228,340.04999999999995,406.35445058196785
229,1224.4,1125.4180012844504
230,22.3,171.0566708792001
231,172.7,221.43442991515624
232,507.35,501.63889380041513
233,1258.55,1183.0904810484499
234,795.0,795.5854839794339
235,278.25,360.5209756195545
236,867.95,778.0901049811393
237,104.35,195.30359573215247
238,282.2,280.79959918335084
239,109.29999999999998,250.13569455612452
240,501.5,495.880185434036
241,10.75,66.87562430091202
242,100.2,142.24948449134828
243,7.249999999999999,-23.051958407461644
244,6.65,-81.23959857579322
245,999.7499999999999,941.0261778462678
246,1411.45,1285.443078711629
247,6.4,-85.5498275436461
248,30.95,25.375746568851177
249,2045.1,1928.5142944373194
250,15.2,227.11242759637537
251,73.5,77.34417460728437
252,0.2,-99.64712398145349
253,145.8,220.58340955013412
254,3173.55,3183.120706726611
255,26.5,17.701075928471983
256,257.0,281.20926913423466
257,127.9,202.82743129562587
258,22.449999999999996,0.7209357514977456
259,900.0,834.0057305403054
260,27.65,81.73344789929688
261,5.85,-85.8143672535196
262,1210.0,1110.856201816723
263,46.95,158.6437713490799
264,141.35,219.2601424776018
265,6.65,-48.16554781459273
266,133.5,182.18145375177266
267,976.05,920.5180181592704
268,0.05,-90.54138251394035
269,64.0,1.7474925447255374
270,783.2,735.4609834097326
271,3020.0,3162.6968453019863
272,602.75,656.670063747652
273,35.6,-4.268305917643011
274,0.25,-26.082226084545255
275,34.5,125.5418825570494
276,1.8499999999999999,-91.5059898864478
277,11.75,4.023192752338946
278,0.05,-34.71350556463003
279,458.2,500.49216297268873
280,3191.35,3087.0896945714953
281,639.65,629.943593726121
282,846.5,823.4117522612215
283,27.55,-14.767007555998863
284,7.5,-55.141758340597164
285,403.85,415.24662338197237
286,0.95,-66.10731551852078
287,488.5,514.4653645265848
288,14.45,-46.4508035324514
289,707.85,775.6062468782068
290,8.5,-46.74384781755508
291,13.85,-42.186605336703366
292,17.45,-31.21779385376722
293,131.9,126.41682010348887
294,4.0,65.54931857008488
295,3.4,-35.83510374762118
296,20.35,-33.23389462176711
297,116.14999999999999,205.836212717928
298,160.7,137.39762938562782
299,544.25,526.283941702731
300,6.05,35.578384868055586
301,39.35,25.549832282774155
302,1352.85,1272.749799240008
303,19.15,-35.93783000223339
304,883.9,834.1711119685323
305,737.25,637.0516624178738
306,0.05,-110.80884125549348
307,3160.2,3195.592458206416
308,0.2,-137.93896272405985
309,27.15,82.07699272483588
310,715.6,700.925200778991
311,396.95000000000005,419.2480854585767
312,4580.0,4612.431542976201
313,2.1,-92.03946065753699
314,45.75,89.11981848236174
315,776.0,829.1932015541942
316,1179.25,1068.9370676569642
317,1723.25,1587.2559514418247
318,4.85,-58.9190262477845
319,0.1,141.0807184899226
320,252.5,287.43306865794585
321,2014.0000000000002,1892.0176165983085
322,347.15,425.449967434071
323,4.2,-54.906977877765904
324,517.0,577.9382704947144
325,3.35,-90.1943873409182
326,1.25,23.50479564610869
327,18.85,-28.848738221637905
328,2487.0,2415.398160140962
329,1380.35,1206.2756398804486
330,1.05,-91.23615702986719
331,10.35,-48.08207293059678
332,3.5,-89.44883782509716
333,270.05,310.6611019782722
334,192.15,181.8572191095911
335,145.65,272.92400461481884
336,5.85,-62.8807309113443
337,1.9500000000000002,-4.204984199628234
338,554.3,565.4722434550524
339,9.85,108.52457272764296
340,1075.0,1149.522756137699
341,1225.0,1102.9261270456018
342,39.95,187.3233536927961
343,30.55,-10.294416213966906
344,1.55,-92.3675181278959
345,369.45,357.1415955107659
346,60.0,80.30680763199926
347,1978.1,1810.3866296641531
348,2.6,-15.624222863093019
349,223.39999999999998,274.4566058374942
350,1364.9,1296.9374408498406
351,750.0,730.284678015113
352,1493.4999999999998,1322.4270397156479
353,191.6,129.74644463323057
354,2.2,-106.76734730638564
355,1.9,-94.336372660473
356,525.0,640.9152282206342
357,1.75,-95.06549381725492
358,1.9500000000000002,95.68747649956495
359,15.15,-31.398113718256358
360,2351.7,2237.9933687731627
361,2384.05,2313.501086762548
362,218.35,275.4827509415336
363,3.05,-87.21379682589324
364,26.5,21.070771539211275
365,14.85,76.44124219603837
366,18.25,-6.718719175085425
367,2500.9,2444.018165177852
368,52.3,184.05659998338672
369,0.6,-60.789349834620964
370,328.3,295.6411708609201
371,1712.4999999999998,1656.0198084414008
372,11.35,-69.17267479784788
373,0.9,-122.5149292619899
374,59.85,73.54197009783239
375,652.7,599.7844200437889
376,1527.95,1405.3937816277148
377,804.35,761.2457438193262
378,7.6,-70.72113585639747
379,11.000000000000002,-60.87772578038276
380,2441.9,2427.385921969265
381,52.45,15.602362863346936
382,642.55,587.9188318831847
383,1495.0,1444.1650226280096
384,787.9999999999999,719.7836238671094
385,8.2,-49.859354760870346
386,407.0,438.4913007080555
387,276.25,371.9368423525244
388,60.199999999999996,128.73008204847574
389,3.6999999999999997,-79.00769425611944
390,478.4,530.9634754767642
391,1127.05,1036.1223026674243
392,1.2,-118.86230515763165
393,37.1,76.54651700276882
394,518.45,518.353906140104
395,91.15,181.3046341976151
396,0.35,-121.15455134976656
397,357.9,439.40289819650354
398,700.7999999999998,675.987265425548
399,235.9,319.5414338130504
400,77.05,107.55698550958186
401,15.1,-40.255312541499734
402,44.95,64.80435718167573
403,2.15,-16.996637783013284
404,10.1,-41.70163547284902
405,2.7500000000000004,-56.48006187062711
406,1150.0,1174.1308696385474
407,1.35,12.178559530712665
408,19.65,33.06704161074013
409,0.9,-71.40681400168688
410,0.8,-99.0757778050378
411,1164.6,1069.6103559181095
412,2.9499999999999997,0.9559122567996384
413,177.3,193.63223564876245
414,26.5,33.04277155287564
415,3.35,136.18534195572138
416,94.2,89.29100276771933
417,82.3,168.39994252566248
418,0.4,-98.4956097174436
419,2663.7000000000003,2560.2186540476982
420,21.55,-14.019732866436243
421,8.3,34.72807025592775
422,0.9,-126.24350021947177
423,17.65,-45.401780272088956
424,1480.0,1439.1308088161054
425,30.3,46.898033956438304
426,25.300000000000004,156.27040278259665
427,9.4,-29.11272901259363
428,77.9,157.7847132427618
429,88.25,25.973323227837685
430,3.0,-62.11647894382478
431,612.8,583.2478455608712
432,181.65,257.52037917394193
433,2.9,-34.343102920614186
434,636.15,636.5601055270062
435,145.85,288.4089092640206
436,96.6,86.9712322127074
437,110.95,92.29186407420785
438,672.2,632.2590121382848
439,2000.0,1999.569966335595
440,41.1,58.33773945383728
441,6.1,121.1567261569202
442,2.05,-91.98354934491218
443,7.950000000000001,-84.9576616568491
444,110.35,83.60965276025236
445,637.0,565.0356568729505
446,14.250000000000002,150.639553315565
447,2.5,-74.37532830052079
448,641.8,639.1270072204993
449,1157.55,1000.0839721247555
450,801.7,751.6518173914403
451,556.8,565.6876157132909
452,8.15,186.59789853021505
453,872.45,808.2244988951833
454,101.85,269.5403703844175
455,16.05,30.636350225843493
456,224.15,301.23596811760217
457,749.1,726.495177057758
458,10.8,-59.635757520422345
459,935.0,898.8235662739725
460,1591.2,1506.5491871312263
461,880.9,812.0153329413384
462,274.5,367.2541718989611
463,868.55,845.9062142606825
464,1834.4999999999998,1752.0966161176566
465,8.3,-77.79379927795381
466,10.1,196.21127237118782
467,13.1,14.318598348647358
468,36.95,219.2379700741731
469,5.0,-92.71008274108172
470,23.55,-8.655814827419817
471,82.9,131.8422170612961
472,12.25,-6.364823307096958
473,592.9,579.36118595507
474,1969.7,1818.9453734301035
475,2.4,-100.15926533173771
476,36.95,171.97050325181337
477,247.6,341.21663432773204
478,1.2,-60.53175002820791
479,3.0,-81.44779567960651
480,0.75,-76.76622306387873
481,206.80000000000004,273.0835635816679
482,26.65,-3.7038212276995184
483,376.95,423.3612133264542
484,305.6,401.62692561112345
485,13.4,289.19029534347357
486,0.05,-110.11402753107251
487,494.9,480.4310193272308
488,5.2,-28.8577953837812
489,305.05,290.9875146930106
490,836.3,799.1002902269364
491,785.75,736.3212177708746
492,1270.0,1159.2393267352136
493,496.1000000000001,515.9692847358064
494,5.500000000000001,-67.47737792879344
495,250.35,357.91902153231206
496,391.85,468.00894500948493
497,45.95,17.563297280110422
498,735.8499999999999,738.6475361444056
499,269.35,293.0919129897841
500,0.05,-108.75376724433156
501,5.55,-16.73170598819852
502,2.7,56.32026638854295
503,1003.75,921.2185171153398
504,300.95,286.80208636196335
505,258.35,305.0943780033849
506,40.05,200.2024422180839
507,10.55,183.1981300044805
508,55.65,57.08412627112121
509,139.75,237.29514798056337
510,2469.25,2388.7120748683815
511,32.65,37.432672180794185
512,3.05,-15.378620855882765
513,21.8,62.973202880471945
514,8.05,-78.24493221137674
515,2.5,-7.460975177399814
516,5.4,-46.78152718041093
517,11.7,7.3250184597447525
518,3.25,-75.93053322006018
519,11.45,-6.850891008786857
520,3.1500000000000004,-37.75561420693994
521,50.60000000000001,208.9317821419798
522,0.7,-109.49900309219957
523,153.9,227.48104625390843
524,605.2,635.5500555098057
525,207.1,271.4357874074951
526,16.15,273.7840429334901
527,1783.4000000000003,1609.6493339434269
528,659.5,638.3578541912138
529,89.85000000000001,57.717304242774844
530,8.7,-45.75297075398267
531,131.25,253.9100610347465
532,4086.5,4126.91401487589
533,1215.0,1045.1092816062273
534,26.9,48.940914125926795
535,1664.2500000000002,1664.8106664925817
536,142.2,212.32629672950134
537,533.45,578.9448309559375
538,71.6,240.46399808013814
539,304.2,154.2470484431833
540,62.349999999999994,62.494231916219
541,240.1,289.7156107477844
542,220.3,187.50633973488584
543,1816.6,1607.9577226728204
544,8.9,-31.348201305232944
545,199.2,247.09558554701508
546,53.9,66.67428868357092
547,1199.0,1111.333682858199
548,614.75,610.6187856003643
549,52.550000000000004,179.11370275430383
550,154.0,283.1490505684167
551,2248.5,2026.9950533054773
552,1.75,25.501997919939463
553,89.99999999999999,150.71059910692276
554,990.7,942.1574997358025
555,334.85,411.8236434277147
556,1045.0,1011.4886252284051
557,542.85,559.2498554371298
558,277.0,358.69370295926933
559,6.25,32.48212929535657
560,2600.0,2570.815925840289
561,1466.2,1305.866391217336
562,902.7,846.4271383136512
563,22.999999999999996,57.2285311549902
564,1575.9,1385.5193096227947
565,3.45,18.345898822881285
566,32.9,-25.91813853662461
567,1202.8,1084.766791407764
568,9.75,-58.2660087781027
569,4531.8,4469.879809373618
570,1066.0,980.9075681492687
571,1615.0,1435.6754426456991
572,2.5,-99.13251249603928
573,943.9,934.0534176677467
574,2.45,-72.39949465598912
575,29.2,-51.38621193915606
576,2148.25,2088.35070059076
577,1764.7500000000002,1956.3620489738885
578,1296.0,1147.444157030061
579,795.85,847.22644267492
580,62.0,85.6388491652906
581,155.35,79.37254763394594
582,5.500000000000001,-38.604870189726356
583,2.2,-106.95037255696954
584,4.4,-59.27088327407838
585,431.2,448.2998152242974
586,271.3,314.8199469503015
587,3.5499999999999994,23.17466012556106
588,2435.55,2330.4346080400055
589,318.3,367.94388851914556
590,43.900000000000006,102.30481167882681
591,545.2,546.407583687827
592,1165.2,1055.1385007359088
593,2.15,-105.94436101466418
594,56.25,35.43445048611611
595,342.15,365.5064532732591
596,28.25,35.3049448300153
597,2.3,-105.19222447182985
598,33.75,137.32489762902262
599,995.3,907.0591536313297
600,2655.0,2686.572417722643
601,30.5,22.358417694829406
602,1.8,4.198886014521122
603,265.05,266.89238552507015
604,16.2,44.01436683889479
605,38.6,63.03993573747575
606,296.05,385.2919612050057
607,33.2,-15.696484117768705
608,527.75,544.7694528032094
609,72.55,55.17322189286351
610,124.54999999999998,165.88338453862818
611,1.0,-98.80657228436323
612,3356.4999999999995,3378.361128404737
613,858.1,798.4566435873509
614,2.7,164.4534507578239
615,2.7500000000000004,-41.914890472404664
616,1433.2,1287.1637826848776
617,0.55,1.324746561050415
618,1.25,-97.66615402419121
619,15.849999999999998,48.37799777574837
620,186.54999999999998,202.31232970403508
621,707.25,686.5447013881058
622,194.75,279.25166743947193
623,17.75,-24.92722226455808
624,2.65,-94.62926011160017
625,209.55,334.93155192770064
626,0.8,-109.04143996573985
627,1780.3500000000001,1601.492398825288
628,517.4,499.0498000992462
629,0.1,146.86326562073083
630,9.3,129.9805977601558
631,2462.2,2260.5355867184703
632,582.95,538.3021685309709
633,358.4,389.4713906364516
634,0.7,-88.59256352186205
635,50.449999999999996,-8.197585156559944
636,347.0,401.25330787058925
637,234.3,297.7799354027957
638,639.95,652.2533837182448
639,72.2,74.18036279920489
640,1408.2,1367.7575481154026
641,2.7,-90.214422881417
642,4035.4,4003.570052044094
643,3782.0,3832.509038192034
644,8.5,-49.14058464653791
645,1618.25,1527.9582795962694
646,2.3,-81.0723351398483
647,154.75,202.04602561192587
648,254.5,342.1152538046241
649,190.64999999999998,131.1021175261587
650,13.0,-16.19435357619077
651,779.3999999999999,699.8737073834986
652,4.9,-2.173278450965882
653,855.0,806.9646515619011
654,287.35,230.06739536048846
655,1090.55,1035.9442176871003
656,390.6,468.18318755738443
657,4.7,-106.76852356120945
658,0.1,113.0252373514697
659,39.9,223.8215018503368
660,278.5,169.21618495639416
661,836.65,812.8289091944695
662,8.7,-49.015823218226444
663,7.15,-6.073700238205492
664,1825.85,1754.7936900116506
665,3.8,4.160736149735749
666,1140.4,998.1197049859912
667,4.05,-74.16026971023531
668,1989.0000000000002,1902.3052981212738
669,769.45,705.5566649392248
670,10.35,285.386679328233
671,114.4,108.03034965917469
672,0.45,-99.8521451972425
673,300.25,340.7954174753279
674,45.3,26.770667164400223
675,762.5,656.9672249246389
676,0.8,-91.92767724078149
677,278.4,269.41635391749446
678,9.6,-52.53282514140011
679,0.65,-100.35942469425501
680,2.05,-122.67109669409693
681,2.35,-18.81108926571906
682,58.25,29.39261758364737
683,6821.55,6617.631408604981
684,0.1,19.387590094842018
685,26.299999999999997,-11.388921327516437
686,3.0,-109.20043040942402
687,4.6,8.421680040471257
688,1818.0,1771.245103645325
689,1.35,-112.5344070820138
690,315.35,270.1705489062704
691,0.45,70.59662801902742
692,1875.7,1811.5029739089314
693,0.14999999999999997,-105.66186381448061
694,3101.05,3250.224319250882
695,3.8,-55.87315359003843
696,1230.1,1066.4195686660707
697,4.95,-60.65572728663684
698,638.2,677.1714403651655
699,310.85,324.21093021258713
700,169.1,185.93554943893105
701,80.7,82.9454216612503
702,555.65,557.8555229689927
703,17.15,-32.25960275121034
704,11.35,2.954643661901355
705,149.45,278.41711464198306
706,610.4,631.5953299582005
707,3138.4,3064.367901723087
708,2260.0,2196.1346941113475
709,3.6,-90.2671190975234
710,13.6,-12.541886305809022
711,1380.35,1322.2383684419099
712,899.2,964.0560710415244
713,2.85,-53.494099791906784
714,335.74999999999994,410.60880744569005
715,4801.0,4814.834886029364
716,454.99999999999994,434.83816689327364
717,220.8,166.38693922869862
718,5.95,-56.65042277760804
719,277.9,323.74628995293756
720,19.2,-39.82695974316448
721,260.25,216.9060056774877
722,7728.2,7587.689702799917
723,983.0,864.5747114032507
724,1660.5,1624.438934762031
725,656.55,644.7558962628245
726,146.35,250.88306726692247
727,233.95000000000002,343.75844258498404
728,1.6,-112.13271605968477
729,9.6,160.29833059273662
730,4.2,-96.08730638269336
731,926.6,832.028132513538
732,1035.15,962.0587903507054
733,4.85,-97.63521852232518
734,122.2,115.85456149615348
735,31.649999999999995,16.317172919772567
736,1000.85,909.5956295333804
737,1075.05,1019.2041511196644
738,593.95,570.4565840624273
739,164.9,214.75843882868068
740,775.0,664.4765925537795
741,1173.6,1010.3885917171837
742,855.0,925.6169259864838
743,5940.349999999999,5956.677826043964
744,1710.3,1572.641534174979
745,5625.000000000001,5969.555150187016
746,76.1,109.01291452199222
747,10.949999999999998,-31.243985127843917
748,35.65,20.370272583141926
749,3.0,-87.45712474044413
750,3.6,-73.12696905601771
751,5.8999999999999995,-94.1502499388531
752,14.7,-26.18879477158189
753,582.85,591.3463992312551
754,252.75,323.0703159099445
755,596.05,573.3235483614728
756,379.95000000000005,437.082931599021
757,544.65,530.8405960561709
758,623.3,586.201186172478
759,5.95,-96.13588570691647
760,400.1000000000001,484.2170307286084
761,0.05,-26.844909712299707
762,28.7,86.40216012895108
763,2.05,45.85093191228807
764,0.65,-55.94988461304457
765,595.8,563.9741653114557
766,551.55,569.9458934264258
767,1864.1500000000003,1698.8862982362512
768,0.95,-32.87349014375359
769,1.35,-52.577914909645926
770,40.65,75.29780488181859
771,324.4,391.937565708533
772,6.95,-50.05135875660927
773,735.3,659.9306029107422
774,4.3,124.54747672900558
775,2.1,-74.67958621494473
776,4.65,-16.92139668278396
777,456.85,478.8661299096421
778,4.75,-5.237931977398693
779,706.75,631.1676437042654
780,827.4,752.784080284834
781,571.65,581.3740716265515
782,376.1,390.2950434725732
783,1280.0,1190.13828628473
784,1529.85,1399.395509362221
785,6.05,-26.418478130176666
786,2581.3,2488.0924334257843
787,104.8,96.75022273287178
788,3587.05,3561.7831689491873
789,90.05000000000001,123.80592647958548
790,10.5,333.86751181408766
791,37.15,156.64668670073152
792,2985.7499999999995,2910.7336520046
793,15.1,-6.199128210917115
794,781.75,733.8967213280499
795,497.35,439.95554192122074
796,19.05,98.49852948598564
797,0.05,-94.63192628920079
798,300.45,201.36046509211883
799,2.0,-106.00744748171421
800,182.65000000000003,266.0532649380155
801,1131.7,1058.7575231608005
802,4167.1,4177.38507052362
803,3.5499999999999994,-98.2328343898058
804,462.5,476.1586657647044
805,418.1000000000001,457.56297879572963
806,685.7,654.756297149323
807,1711.5500000000002,1753.6869126394395
808,156.35,143.39045167043807
809,191.95,354.06314059440047
810,506.5,526.9879694232718
811,2092.6,1947.806598721445
812,468.85,487.49521371405575
813,3156.95,3059.8598659023646
814,0.25,-116.78409813493492
815,1.8,34.26486110631377
816,4.8,-76.47960897181184
817,3.5499999999999994,120.86595596447587
818,166.35,326.65073757236826
819,155.95,110.20234339982272
820,41.4,90.42040344104171
821,1.4,-111.98658600207419
822,1070.0,1020.9046235099436
823,278.45,371.55279515255245
824,1470.0,1312.083917381987
825,2477.9,2436.2152043446904
826,2.85,-7.011136124283076
827,551.85,573.9818981863559
828,1900.0,1814.3753881886605
829,0.14999999999999997,208.66104749003426
830,606.8,634.4040696434677
831,319.55,403.46901908218865
832,202.25,265.6634540894069
833,1055.1,948.6869686797262
834,1306.55,1149.5356949407608
835,492.85,469.4757347747684
836,746.15,804.1341903708876
837,1.05,-52.103884215652954
838,4.0,-71.41908626034856
839,45.35,0.9586568513885142
840,2006.25,1799.2368317723276
841,4.25,-73.13810426834972
842,505.84999999999997,485.8530835630373
843,1247.3,1082.9796682454646
844,2.2,-93.09801158197226
845,1.35,-88.58832900449634
846,4.05,-73.24604525268079
847,12.900000000000002,-44.049832186102876
848,1267.7,1125.2318393543364
849,7873.25,7620.937251147629
850,17.8,13.859584507904948
851,1437.4499999999998,1234.5145383544268
852,93.45,198.4378835441545
853,18.35,6.71328753437847
854,1076.7,965.0005252480507
855,6.05,-91.90893558058889
856,214.45,221.93623982723804
857,62.7,98.79345577880741
858,303.05,293.7150143784471
859,10492.25,8973.265816360712
860,922.95,922.0443264186383
861,5.749999999999999,40.134921596013015
862,7.2,-53.354321510344754
863,286.95,328.42447103392334
864,3.8,-106.19905939251186
865,3160.0000000000005,3044.243279525638
866,179.99999999999997,244.37563349669801
867,19.35,67.74248489756137
868,18.7,-3.089933835156262
869,493.55000000000007,502.2082011351362
870,24.700000000000003,16.879265891574324
871,25.699999999999996,68.8122494513169
872,0.1,-100.17675232011825
873,112.75,181.52190806781874
874,20.5,186.24776667766275
875,1066.0,1003.3811712298543
876,15.1,-1.1143354415893556
877,290.25,293.13245457271114
878,211.7,216.17739423112945
879,25.300000000000004,117.97754461914302
880,7.0,-91.70371832232924
881,30.650000000000002,120.29907955639065
882,3.25,138.47198133319617
883,5.0,-70.84742641597987
884,447.3,472.44056347515436
885,26.95,36.565066622756426
886,0.9,-113.84361790940167
887,60.4,11.001951830461623
888,739.25,740.0072083037347
889,2133.45,1986.7853310726587
890,344.0,325.525081310235
891,4.2,-70.94446743894369
892,19.05,-21.57548414412886
893,1.55,-97.52402323298158
894,31.55,31.002518352493645
895,802.85,723.9217667542399
896,11.75,82.71056278143078
897,58.35,14.116125684976579
898,1852.45,1655.7837733067574
899,1210.7,1174.728171838075
900,338.25,390.18753378167753
901,2.45,-75.52178466878833
902,1620.0,1474.1501105964187
903,16.0,22.03757458738983
904,2787.45,2784.910144004226
905,96.2,87.94846472032368
906,1056.65,978.889977458492
907,193.50000000000003,111.75507818423212
908,1975.8,1826.1780859246853
909,1.4,103.90757650174201
910,135.35,292.3149378659204
911,0.95,-37.77212098296732
912,1826.0499999999997,1647.659145987779
913,44.3,124.93352356217802
914,60.199999999999996,46.3278248263523
915,379.0,399.6092172948644
916,378.80000000000007,485.67166586071255
917,1.7,-86.82277051396669
918,419.8500000000001,471.0700697714463
919,1.05,-59.729348195903015
920,45.45,100.93855249248446
921,336.45,395.9688262406737
922,10.3,-32.71587199736387
923,15.049999999999999,-59.01873344834895
924,189.2,339.31317956335846
925,99.75,113.35074626971037
